publication_id,publication_type,is_included,is_itaukei_associated,linked_provinces,used_non_provincial_flag,used_unsure_flag,verification_state,notes
mangubhai_contributions_2020,Journal Article,True,False,,False,False,,
lee_effects_2018,Journal Article,True,False,,False,False,,
ravuvu_governing_2018,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
sayes_cakaudrove_1982,PhD Thesis,True,False,,False,False,,
nainoca_influence_2011,PhD Thesis,True,True,Rewa; Bua; Tailevu,False,False,verified,
leweniqila_na_2022,PhD Thesis,True,True,Ra,False,False,verified,
sibley_relationship_2010,PhD Thesis,True,False,,False,False,,
meo-sewabu_tu_2015,PhD Thesis,True,True,Lau,False,False,verified,
gavidi_oral_2013,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
degei_challenge_2007,Master's Thesis,True,True,,False,False,,
likuseniuwa_study_1999,Master's Thesis,True,True,Fiji - no province specified,True,False,verified,
kuridrani_socio-cultural_2013,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
kuilamu_operationalising_2012,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
koroi_reassessment_2018,Master's Thesis,True,True,Rewa,False,False,verified,
gonelevu_critical_2006,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
duaibe_human_2008,Master's Thesis,True,True,Serua; Namosi,False,False,verified,
driu_smart_2023,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
loco_hydrogeology_2011,PhD Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
kuruyawa_women_2011,Master's Thesis,True,True,Rewa,False,False,verified,
koto_coping_2008,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
qalubau_lauan_2020,Master's Thesis,True,True,Lomaiviti; Lau,False,False,verified,
narawa_indigenous_2024,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
nailevu_negotiating_2017,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
movono_na_2017,PhD Thesis,True,True,Nadroga/Navosa,False,False,verified,
mateiviti-tulavu_connecting_2013,PhD Thesis,True,True,Fiji - no province specified,True,False,verified,
ranadi_transferability_2017,Master's Thesis,True,False,,False,False,,
naisele_climate_2023,PhD Thesis,True,True,Tailevu,False,False,verified,
movono_tourisms_2012,Master's Thesis,True,True,Nadroga/Navosa,False,False,verified,
matatolu_na_2020,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
sale-mario_combined_2001,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
rotuivaqali_accountability_2012,Master's Thesis,True,True,Lau; Namosi,False,False,verified,
ratumaitavuki_case_1981,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
ratubulewa_impact_2012,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
rarokolutu_multi-hazard_2022,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
qasenivalu_role_2008,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tagicakibau_effect_2017,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
savou_agronomy_2022,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
ravulo-leweniqila_effectiveness_2019,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
thomas_distribution_2007,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
tavo_service_2012,Master's Thesis,True,True,,False,False,,
taukave_retrospective_2019,Master's Thesis,True,False,,False,False,,
tamata_studies_2007,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tagicakiverata_tvet_2012,PhD Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
simpson_acoustic_2015,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
siga_integrating_2024,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tora_role_2024,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tokalauvere-veileqe_application_2007,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
tavola_secondary_1990,PhD Thesis,True,False,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tuibeqa_framework_2015,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waqa_systems_2018,PhD Thesis,True,False,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
vuniivi_predictive_2024,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
vatukela_correlation_2013,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
vada_diversification_2015,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tuvuki_analysis_1995,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
tuvuki_outside_1999,Master's Thesis,True,False,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
yabaki_womens_2006,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
whippy_comparison_2023,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
currenti_adaptation_2018,PhD Thesis,True,False,,False,False,,
young_pathways_1998,PhD Thesis,True,False,,False,False,,
koroa_o_1997,PhD Thesis,True,False,,False,False,,
vunibola_e_2020,PhD Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
fong-lomavatu_postharvest_2018,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
fong_community-based_2006,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
samisoni_factors_2008,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
lagi_na_2015,PhD Thesis,True,True,Lomaiviti,False,False,verified,
vave_indigenous_2021,PhD Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
vave_coral_2005,Master's Thesis,True,True,,False,False,,
raisele_revitalizing_2021,Master's Thesis,True,True,,False,False,,
meo_study_2003,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tamata_phonological_1994,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tamata_glottal_2007,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
nabobo-baba_vugalei_2005,PhD Thesis,True,True,Tailevu,False,False,verified,
rokolekutu_interrogating_2017,PhD Thesis,True,True,,False,False,,
veitayaki_realities_2000,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
ratuniata_quantifying_2012,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
vunidilo_indigeneity_2010,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
korovulavula_significance_2013,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
vunidilo_i_2015,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tawake_human_2004,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
tabakei_retrospective_2019,Master's Thesis,True,True,,False,False,,
tokasaya_sponge-associated_2010,Master's Thesis,True,True,,False,False,,
taga_development_2016,PhD Thesis,True,True,,False,False,,
maiono_fifty_2023,PhD Thesis,True,True,Fiji - no province specified,True,False,verified,
delaibatiki_knowledge_2016,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
loganimoce_assessing_2017,Master's Thesis,True,True,Kadavu,False,False,verified,
loki_spatial_2020,Master's Thesis,True,True,Ba; Rewa,False,False,verified,
mcdavid_how_2015,Master's Thesis,True,False,Bua,False,False,verified,
oconnor_tiko_2018,PhD Thesis,True,False,,False,False,,
tokavou_vulnerability_2016,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
wendt_applying_2013,Master's Thesis,True,False,,False,False,verified,verified Fiji rows exist but no province recorded
sumaila_subsection_2026,Book Chapter,True,True,,False,False,,
breckwoldt_cultural_2026,Journal Article,True,True,,False,False,,
armitage_subsection_2026,Book Chapter,True,True,,False,False,,
qalo_small_1997,Report,True,False,,False,False,,
cokanasiga_codifying_2018,Journal Article,True,False,,False,False,,
elrick-barr_tradition_2026,Journal Article,True,True,,False,False,,
wainiqolo_hybrid_2026,Journal Article,True,True,Namosi,False,False,verified,
singh-peterson_barriers_2018,Journal Article,True,False,,False,False,,
baleisomi_fijian_2025,Journal Article,True,False,,False,False,,
ordonez-ponce_indigenous_2026,Journal Article,True,True,Namosi,False,False,verified,
krishna_8_2009,Master's Thesis,True,False,,False,False,,
tupuna_5_2011,Master's Thesis,True,False,,False,False,,
gusmao_dos_santos_5_2014,Master's Thesis,True,False,,False,False,,
biribo_baseline_2011,Master's Thesis,True,False,,False,False,,
rokocakau_clinical_2012,Master's Thesis,True,True,,False,False,,
koraai_clinico-_2018,Master's Thesis,True,False,,False,False,,
ali_comparison_2013,Master's Thesis,True,False,,False,False,,
vakamocea_critical_2009,Other Thesis,False,True,,False,False,,dropped: publication type 'Other Thesis' not in C2 include-set
gali_cross-sectional_2017,Master's Thesis,True,False,,False,False,,
rageci_descriptive_2018,Master's Thesis,True,False,,False,False,,
nand_descriptive_2014,Master's Thesis,True,False,,False,False,,
goneyali_pilot_2011,Master's Thesis,True,True,,False,False,,
volavola_prospective_2019,Master's Thesis,True,True,,False,False,,
mandavah_prospective_2012,Master's Thesis,True,False,,False,False,,
sakumeni_retrospective_2013,Master's Thesis,True,True,,False,False,,
prasad_retrospective_2019,Master's Thesis,True,False,,False,False,,
tabuaniqili_retrospective_2019,Master's Thesis,True,True,,False,False,,
nagra_retrospective_2012,Master's Thesis,True,False,,False,False,,
veu_retrospective_2009,Master's Thesis,True,False,,False,False,,
qereqeretabua_retrospective_2017,Master's Thesis,True,True,,False,False,,
tuungafasi_retrospective_2017,Master's Thesis,True,True,,False,False,,
thaggard_review_2018,Master's Thesis,True,False,,False,False,,
posala_study_2012,Master's Thesis,True,False,,False,False,,
henry_acute_2009,Master's Thesis,True,False,,False,False,,
meone-maefiti_acute_2020,Master's Thesis,True,False,,False,False,,
sharma_acute_2012,Master's Thesis,True,False,,False,False,,
voceduadua_adequacy_2009,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
sharma_adverse_2018,Master's Thesis,True,False,,False,False,,
matanaicake_jnr_ameloblastoma_2011,Master's Thesis,True,True,,False,False,,
kumar_amoebic_2009,PhD Thesis,True,False,,False,False,,
fong_al1alysis_2009,PhD Thesis,True,False,,False,False,,
anigafutu_audit_2006,Master's Thesis,True,False,,False,False,,
beiatau_audit_2013,Master's Thesis,True,False,,False,False,,
perman_audit_2011,Master's Thesis,True,False,,False,False,,
nasedra_anaesthesia_2005,Master's Thesis,True,True,,False,False,,
krishna_analytical_2009,PhD Thesis,True,False,,False,False,,
kumar_bali_angiographic_2014,Master's Thesis,True,False,,False,False,,
natuman_antenatal_2014,Master's Thesis,True,False,,False,False,,
onisimo_assessing_2016,Master's Thesis,True,False,,False,False,,
charan_assessment_2018,Master's Thesis,True,False,,False,False,,
itaki_assessment_2022,Master's Thesis,True,False,,False,False,,
pikacha_audit_2013,Master's Thesis,True,False,,False,False,,
nasila_audit_2011,Master's Thesis,True,True,,False,False,,
naqasima_audit_2013,Master's Thesis,True,True,,False,False,,
singh_audit_2019,Master's Thesis,True,False,,False,False,,
sharma_audit_nodate,PhD Thesis,True,False,,False,False,,
ligairi_barriers_2020,Master's Thesis,True,True,,False,False,,
kumar_blood_2009,PhD Thesis,True,False,,False,False,,
turaga_brain_2009,Other Thesis,False,True,,False,False,,dropped: publication type 'Other Thesis' not in C2 include-set
seru_case_2009,Other Thesis,False,True,,False,False,,dropped: publication type 'Other Thesis' not in C2 include-set
namedre_case_2009,Other Thesis,False,True,,False,False,,dropped: publication type 'Other Thesis' not in C2 include-set
likiaksa_case_2009,PhD Thesis,True,False,,False,False,,
fong_case_2009,PhD Thesis,True,False,,False,False,,
prasad_case_2009,PhD Thesis,True,False,,False,False,,
tabuaniqili_case_2009,Other Thesis,False,True,,False,False,,dropped: publication type 'Other Thesis' not in C2 include-set
yip_case_2009,PhD Thesis,True,False,,False,False,,
prasad_case_2009-1,PhD Thesis,True,False,,False,False,,
guevara_case_2009,PhD Thesis,True,False,,False,False,,
